train_id,timestamp,station,line,occupancy_pct,reject_reasons
metro-01034,2026-03-29T07:45:00Z,Station-04,Blue Line,79,delay:late_record
metro-01035,2026-03-29T07:15:00Z,Station-05,Blue Line,60,delay:late_record
metro-01036,2026-03-29T07:45:00Z,Station-06,Blue Line,77,delay:late_record
metro-01037,2026-03-29T07:00:00Z,Station-07,Red Line,68,delay:late_record
metro-01038,2026-03-29T07:15:00Z,Station-08,Green Line,63,delay:late_record
metro-01039,2026-03-29T07:45:00Z,Station-09,Blue Line,97,delay:late_record
metro-01040,2026-03-29T07:30:00Z,Station-10,Green Line,67,delay:late_record
metro-01041,2026-03-29T08:15:00Z,Station-01,Red Line,93,delay:late_record
metro-01042,2026-03-29T08:00:00Z,Station-02,Orange Line,88,delay:late_record
metro-01043,2026-03-29T08:00:00Z,Station-03,Orange Line,59,delay:late_record
metro-01044,2026-03-29T08:15:00Z,Station-04,Green Line,95,delay:late_record
metro-01045,2026-03-29T08:00:00Z,Station-05,Orange Line,66,delay:late_record
metro-01046,2026-03-29T08:15:00Z,Station-06,Blue Line,85,delay:late_record
metro-01047,2026-03-29T08:30:00Z,Station-07,Blue Line,58,delay:late_record
metro-01048,2026-03-29T08:30:00Z,Station-08,Orange Line,61,delay:late_record
metro-01049,2026-03-29T08:30:00Z,Station-09,Red Line,73,delay:late_record
metro-01050,2026-03-29T08:15:00Z,Station-10,Blue Line,65,delay:late_record
metro-01051,2026-03-29T09:30:00Z,Station-01,Blue Line,52,delay:late_record
metro-01052,2026-03-29T09:15:00Z,Station-02,Red Line,55,delay:late_record
metro-01053,2026-03-29T09:30:00Z,Station-03,Orange Line,75,delay:late_record
metro-01054,2026-03-29T09:00:00Z,Station-04,Green Line,96,delay:late_record
metro-01055,2026-03-29T09:30:00Z,Station-05,Green Line,79,delay:late_record
metro-01056,2026-03-29T09:45:00Z,Station-06,Green Line,81,delay:late_record
metro-01057,2026-03-29T09:30:00Z,Station-07,Orange Line,75,delay:late_record
metro-01058,2026-03-29T09:30:00Z,Station-08,Green Line,62,delay:late_record
metro-01059,2026-03-29T09:30:00Z,Station-09,Blue Line,77,delay:late_record
metro-01060,2026-03-29T09:30:00Z,Station-10,Orange Line,67,delay:late_record
metro-01061,2026-03-29T10:45:00Z,Station-01,Orange Line,96,delay:late_record
metro-01062,2026-03-29T10:45:00Z,Station-02,Red Line,77,delay:late_record
metro-01063,2026-03-29T10:15:00Z,Station-03,Green Line,58,delay:late_record
metro-01064,2026-03-29T10:00:00Z,Station-04,Blue Line,71,delay:late_record
metro-01065,2026-03-29T10:30:00Z,Station-05,Green Line,51,delay:late_record
metro-01066,2026-03-29T10:00:00Z,Station-06,Green Line,89,delay:late_record
metro-01067,2026-03-29T10:30:00Z,Station-07,Red Line,71,delay:late_record
metro-01068,2026-03-29T10:15:00Z,Station-08,Orange Line,88,delay:late_record
metro-01069,2026-03-29T10:15:00Z,Station-09,Green Line,100,delay:late_record
metro-01070,2026-03-29T10:30:00Z,Station-10,Orange Line,75,delay:late_record
metro-01071,2026-03-29T11:30:00Z,Station-01,Orange Line,61,delay:late_record
metro-01072,2026-03-29T11:00:00Z,Station-02,Blue Line,50,delay:late_record
metro-01073,2026-03-29T11:45:00Z,Station-03,Green Line,58,delay:late_record
metro-01074,2026-03-29T11:15:00Z,Station-04,Green Line,99,delay:late_record
metro-01075,2026-03-29T11:00:00Z,Station-05,Green Line,61,delay:late_record
metro-01076,2026-03-29T11:45:00Z,Station-06,Red Line,68,delay:late_record
metro-01077,2026-03-29T11:00:00Z,Station-07,Green Line,91,delay:late_record
metro-01078,2026-03-29T11:15:00Z,Station-08,Blue Line,100,delay:late_record
metro-01079,2026-03-29T11:15:00Z,Station-09,Orange Line,57,delay:late_record
metro-01080,2026-03-29T11:30:00Z,Station-10,Green Line,69,delay:late_record
metro-01081,2026-03-29T12:15:00Z,Station-01,Red Line,78,delay:late_record
metro-01082,2026-03-29T12:45:00Z,Station-02,Blue Line,92,delay:late_record
metro-01083,2026-03-29T12:45:00Z,Station-03,Blue Line,56,delay:late_record
metro-01084,2026-03-29T12:00:00Z,Station-04,Red Line,84,delay:late_record
metro-01085,2026-03-29T12:00:00Z,Station-05,Orange Line,83,delay:late_record
metro-01086,2026-03-29T12:30:00Z,Station-06,Blue Line,59,delay:late_record
metro-01087,2026-03-29T12:00:00Z,Station-07,Red Line,73,delay:late_record
metro-01088,2026-03-29T12:45:00Z,Station-08,Red Line,85,delay:late_record
metro-01089,2026-03-29T12:30:00Z,Station-09,Green Line,60,delay:late_record
metro-01090,2026-03-29T12:15:00Z,Station-10,Green Line,92,delay:late_record
metro-01091,2026-03-29T13:30:00Z,Station-01,Blue Line,77,delay:late_record
metro-01092,2026-03-29T13:45:00Z,Station-02,Green Line,67,delay:late_record
metro-01093,2026-03-29T13:45:00Z,Station-03,Red Line,57,delay:late_record
metro-01094,2026-03-29T13:45:00Z,Station-04,Blue Line,91,delay:late_record
metro-01095,2026-03-29T13:15:00Z,Station-05,Red Line,94,delay:late_record
metro-01096,2026-03-29T13:45:00Z,Station-06,Green Line,97,delay:late_record
metro-01097,2026-03-29T13:15:00Z,Station-07,Blue Line,78,delay:late_record
metro-01098,2026-03-29T13:45:00Z,Station-08,Orange Line,58,delay:late_record
metro-01099,2026-03-29T13:45:00Z,Station-09,Orange Line,93,delay:late_record
metro-01100,2026-03-29T13:30:00Z,Station-10,Orange Line,62,delay:late_record
metro-01101,2026-03-29T14:15:00Z,Station-01,Orange Line,50,delay:late_record
metro-01102,2026-03-29T14:00:00Z,Station-02,Green Line,53,delay:late_record
metro-01103,2026-03-29T14:00:00Z,Station-03,Green Line,59,delay:late_record
metro-01104,2026-03-29T14:45:00Z,Station-04,Red Line,51,delay:late_record
metro-01105,2026-03-29T14:30:00Z,Station-05,Green Line,91,delay:late_record
metro-01106,2026-03-29T14:00:00Z,Station-06,Red Line,51,delay:late_record
metro-01107,2026-03-29T14:15:00Z,Station-07,Orange Line,93,delay:late_record
metro-01108,2026-03-29T14:15:00Z,Station-08,Blue Line,54,delay:late_record
metro-01109,2026-03-29T14:30:00Z,Station-09,Blue Line,70,delay:late_record
metro-01110,2026-03-29T14:45:00Z,Station-10,Blue Line,57,delay:late_record
metro-01111,2026-03-29T15:45:00Z,Station-01,Red Line,88,delay:late_record
metro-01112,2026-03-29T15:30:00Z,Station-02,Blue Line,86,delay:late_record
metro-01113,2026-03-29T15:00:00Z,Station-03,Blue Line,98,delay:late_record
metro-01114,2026-03-29T15:45:00Z,Station-04,Red Line,81,delay:late_record
metro-01115,2026-03-29T15:15:00Z,Station-05,Red Line,62,delay:late_record
metro-01116,2026-03-29T15:00:00Z,Station-06,Blue Line,74,delay:late_record
metro-01117,2026-03-29T15:30:00Z,Station-07,Green Line,95,delay:late_record
metro-01118,2026-03-29T15:15:00Z,Station-08,Orange Line,61,delay:late_record
metro-01119,2026-03-29T15:00:00Z,Station-09,Blue Line,86,delay:late_record
metro-01120,2026-03-29T15:45:00Z,Station-10,Blue Line,72,delay:late_record
metro-01121,2026-03-29T16:15:00Z,Station-01,Green Line,89,delay:late_record
metro-01122,2026-03-29T16:30:00Z,Station-02,Blue Line,65,delay:late_record
metro-01123,2026-03-29T16:15:00Z,Station-03,Blue Line,59,delay:late_record
metro-01124,2026-03-29T16:45:00Z,Station-04,Blue Line,94,delay:late_record
metro-01125,2026-03-29T16:15:00Z,Station-05,Blue Line,50,delay:late_record
metro-01126,2026-03-29T16:30:00Z,Station-06,Green Line,80,delay:late_record
metro-01127,2026-03-29T16:15:00Z,Station-07,Green Line,64,delay:late_record
metro-01128,2026-03-29T16:15:00Z,Station-08,Blue Line,77,delay:late_record
metro-01129,2026-03-29T16:45:00Z,Station-09,Red Line,82,delay:late_record
metro-01130,2026-03-29T16:30:00Z,Station-10,Red Line,80,delay:late_record
metro-01131,2026-03-29T17:45:00Z,Station-01,Red Line,53,delay:late_record
metro-01132,2026-03-29T17:45:00Z,Station-02,Red Line,82,delay:late_record
metro-01133,2026-03-29T17:15:00Z,Station-03,Orange Line,88,delay:late_record
metro-01134,2026-03-29T17:45:00Z,Station-04,Red Line,98,delay:late_record
metro-01135,2026-03-29T17:15:00Z,Station-05,Blue Line,74,delay:late_record
metro-01136,2026-03-29T17:00:00Z,Station-06,Red Line,50,delay:late_record
metro-01137,2026-03-29T17:45:00Z,Station-07,Red Line,59,delay:late_record
metro-01138,2026-03-29T17:45:00Z,Station-08,Red Line,72,delay:late_record
metro-01139,2026-03-29T17:15:00Z,Station-09,Blue Line,95,delay:late_record
metro-01140,2026-03-29T17:00:00Z,Station-10,Orange Line,92,delay:late_record
metro-01141,2026-03-29T18:45:00Z,Station-01,Green Line,84,delay:late_record
metro-01142,2026-03-29T18:30:00Z,Station-02,Orange Line,80,delay:late_record
metro-01143,2026-03-29T18:15:00Z,Station-03,Green Line,78,delay:late_record
metro-01144,2026-03-29T18:30:00Z,Station-04,Blue Line,59,delay:late_record
metro-01145,2026-03-29T18:15:00Z,Station-05,Blue Line,94,delay:late_record
metro-01146,2026-03-29T18:15:00Z,Station-06,Blue Line,60,delay:late_record
metro-01147,2026-03-29T18:00:00Z,Station-07,Red Line,98,delay:late_record
metro-01148,2026-03-29T18:30:00Z,Station-08,Green Line,59,delay:late_record
metro-01149,2026-03-29T18:30:00Z,Station-09,Blue Line,95,delay:late_record
metro-01150,2026-03-29T18:15:00Z,Station-10,Blue Line,96,delay:late_record
metro-01151,2026-03-29T19:30:00Z,Station-01,Orange Line,53,delay:late_record
metro-01152,2026-03-29T19:45:00Z,Station-02,Blue Line,89,delay:late_record
metro-01153,2026-03-29T19:30:00Z,Station-03,Blue Line,73,delay:late_record
metro-01154,2026-03-29T19:00:00Z,Station-04,Orange Line,65,delay:late_record
metro-01155,2026-03-29T19:45:00Z,Station-05,Blue Line,54,delay:late_record
metro-01156,2026-03-29T19:00:00Z,Station-06,Red Line,67,delay:late_record
metro-01157,2026-03-29T19:45:00Z,Station-07,Orange Line,67,delay:late_record
metro-01158,2026-03-29T19:00:00Z,Station-08,Blue Line,50,delay:late_record
metro-01159,2026-03-29T19:45:00Z,Station-09,Green Line,64,delay:late_record
metro-01160,2026-03-29T19:30:00Z,Station-10,Red Line,91,delay:late_record
metro-01161,2026-03-29T20:30:00Z,Station-01,Blue Line,50,delay:late_record
metro-01162,2026-03-29T20:00:00Z,Station-02,Blue Line,99,delay:late_record
metro-01163,2026-03-29T20:45:00Z,Station-03,Blue Line,75,delay:late_record
metro-01164,2026-03-29T20:00:00Z,Station-04,Green Line,92,delay:late_record
metro-01165,2026-03-29T20:45:00Z,Station-05,Blue Line,86,delay:late_record
metro-01166,2026-03-29T20:45:00Z,Station-06,Green Line,74,delay:late_record
metro-01167,2026-03-29T20:00:00Z,Station-07,Green Line,96,delay:late_record
metro-01168,2026-03-29T20:30:00Z,Station-08,Orange Line,52,delay:late_record
metro-01169,2026-03-29T20:30:00Z,Station-09,Green Line,66,delay:late_record
metro-01170,2026-03-29T20:00:00Z,Station-10,Blue Line,90,delay:late_record
metro-01171,2026-03-29T21:00:00Z,Station-01,Green Line,55,delay:late_record
metro-01172,2026-03-29T21:45:00Z,Station-02,Green Line,54,delay:late_record
metro-01173,2026-03-29T21:00:00Z,Station-03,Green Line,71,delay:late_record
metro-01174,2026-03-29T21:45:00Z,Station-04,Green Line,51,delay:late_record
metro-01175,2026-03-29T21:00:00Z,Station-05,Orange Line,87,delay:late_record
metro-01176,2026-03-29T21:15:00Z,Station-06,Green Line,78,delay:late_record
metro-01177,2026-03-29T21:45:00Z,Station-07,Green Line,61,delay:late_record
metro-01178,2026-03-29T21:00:00Z,Station-08,Orange Line,50,delay:late_record
metro-01179,2026-03-29T21:15:00Z,Station-09,Red Line,66,delay:late_record
metro-01180,2026-03-29T21:15:00Z,Station-10,Orange Line,60,delay:late_record
metro-01181,2026-03-29T22:00:00Z,Station-01,Red Line,89,delay:late_record
metro-01182,2026-03-29T22:45:00Z,Station-02,Red Line,58,delay:late_record
metro-01183,2026-03-29T22:00:00Z,Station-03,Blue Line,69,delay:late_record
metro-01184,2026-03-29T22:00:00Z,Station-04,Blue Line,86,delay:late_record
metro-01185,2026-03-29T22:15:00Z,Station-05,Orange Line,89,delay:late_record
metro-01186,2026-03-29T22:45:00Z,Station-06,Orange Line,84,delay:late_record
metro-01187,2026-03-29T22:45:00Z,Station-07,Orange Line,52,delay:late_record
metro-01188,2026-03-29T22:45:00Z,Station-08,Blue Line,54,delay:late_record
metro-01189,2026-03-29T22:15:00Z,Station-09,Orange Line,81,delay:late_record
metro-01190,2026-03-29T22:45:00Z,Station-10,Blue Line,55,delay:late_record
metro-01191,2026-03-29T23:15:00Z,Station-01,Blue Line,78,delay:late_record
metro-01192,2026-03-29T23:45:00Z,Station-02,Red Line,79,delay:late_record
metro-01193,2026-03-29T23:30:00Z,Station-03,Orange Line,91,delay:late_record
metro-01194,2026-03-29T23:45:00Z,Station-04,Green Line,65,delay:late_record
metro-01195,2026-03-29T23:15:00Z,Station-05,Green Line,62,delay:late_record
metro-01196,2026-03-29T23:00:00Z,Station-06,Red Line,90,delay:late_record
metro-01197,2026-03-29T23:45:00Z,Station-07,Green Line,69,delay:late_record
metro-01198,2026-03-29T23:15:00Z,Station-08,Red Line,82,delay:late_record
metro-01199,2026-03-29T23:30:00Z,Station-09,Blue Line,64,delay:late_record
metro-01200,2026-03-29T23:00:00Z,Station-10,Blue Line,52,delay:late_record
metro-01201,2026-03-30T00:15:00Z,Station-01,Red Line,38,delay:late_record
metro-01202,2026-03-30T00:30:00Z,Station-02,Red Line,74,delay:late_record
metro-01203,2026-03-30T00:45:00Z,Station-03,Orange Line,64,delay:late_record
metro-01204,2026-03-30T00:30:00Z,Station-04,Orange Line,66,delay:late_record
metro-01205,2026-03-30T00:45:00Z,Station-05,Red Line,36,delay:late_record
metro-01206,2026-03-30T00:00:00Z,Station-06,Blue Line,83,delay:late_record
metro-01207,2026-03-30T00:45:00Z,Station-07,Orange Line,69,delay:late_record
metro-01208,2026-03-30T00:30:00Z,Station-08,Orange Line,93,delay:late_record
metro-01209,2026-03-30T00:45:00Z,Station-09,Green Line,87,delay:late_record
metro-01210,2026-03-30T00:45:00Z,Station-10,Green Line,41,delay:late_record
metro-01211,2026-03-30T01:45:00Z,Station-01,Blue Line,79,delay:late_record
metro-01212,2026-03-30T01:30:00Z,Station-02,Orange Line,34,delay:late_record
metro-01213,2026-03-30T01:30:00Z,Station-03,Green Line,34,delay:late_record
metro-01214,2026-03-30T01:00:00Z,Station-04,Orange Line,61,delay:late_record
metro-01215,2026-03-30T01:30:00Z,Station-05,Green Line,58,delay:late_record
metro-01216,2026-03-30T01:45:00Z,Station-06,Blue Line,34,delay:late_record
metro-01217,2026-03-30T01:45:00Z,Station-07,Green Line,84,delay:late_record
metro-01218,2026-03-30T01:15:00Z,Station-08,Orange Line,86,delay:late_record
metro-01219,2026-03-30T01:00:00Z,Station-09,Red Line,75,delay:late_record
metro-01220,2026-03-30T01:15:00Z,Station-10,Orange Line,58,delay:late_record
metro-01221,2026-03-30T02:30:00Z,Station-01,Blue Line,36,delay:late_record
metro-01222,2026-03-30T02:30:00Z,Station-02,Orange Line,31,delay:late_record
metro-01223,2026-03-30T02:15:00Z,Station-03,Green Line,74,delay:late_record
metro-01224,2026-03-30T02:00:00Z,Station-04,Blue Line,50,delay:late_record
metro-01225,2026-03-30T02:45:00Z,Station-05,Orange Line,56,delay:late_record
metro-01226,2026-03-30T02:45:00Z,Station-06,Green Line,60,delay:late_record
metro-01227,2026-03-30T02:00:00Z,Station-07,Green Line,67,delay:late_record
metro-01228,2026-03-30T02:30:00Z,Station-08,Orange Line,74,delay:late_record
metro-01229,2026-03-30T02:30:00Z,Station-09,Orange Line,85,delay:late_record
metro-01230,2026-03-30T02:15:00Z,Station-10,Green Line,72,delay:late_record
metro-01231,2026-03-30T03:30:00Z,Station-01,Green Line,58,delay:late_record
metro-01232,2026-03-30T03:30:00Z,Station-02,Green Line,39,delay:late_record
metro-01233,2026-03-30T03:30:00Z,Station-03,Red Line,80,delay:late_record
metro-01234,2026-03-30T03:15:00Z,Station-04,Blue Line,63,delay:late_record
metro-01235,2026-03-30T03:30:00Z,Station-05,Orange Line,66,delay:late_record
metro-01236,2026-03-30T03:15:00Z,Station-06,Green Line,82,delay:late_record
metro-01237,2026-03-30T03:30:00Z,Station-07,Red Line,51,delay:late_record
metro-01238,2026-03-30T03:15:00Z,Station-08,Blue Line,36,delay:late_record
metro-01239,2026-03-30T03:30:00Z,Station-09,Orange Line,46,delay:late_record
metro-01240,2026-03-30T03:45:00Z,Station-10,Blue Line,64,delay:late_record
metro-01241,2026-03-30T04:00:00Z,Station-01,Blue Line,50,delay:late_record
metro-01242,2026-03-30T04:00:00Z,Station-02,Red Line,87,delay:late_record
metro-01243,2026-03-30T04:15:00Z,Station-03,Red Line,52,delay:late_record
metro-01244,2026-03-30T04:00:00Z,Station-04,Orange Line,35,delay:late_record
metro-01245,2026-03-30T04:45:00Z,Station-05,Green Line,68,delay:late_record
metro-01246,2026-03-30T04:30:00Z,Station-06,Blue Line,66,delay:late_record
metro-01247,2026-03-30T04:45:00Z,Station-07,Green Line,73,delay:late_record
metro-01248,2026-03-30T04:45:00Z,Station-08,Blue Line,46,delay:late_record
metro-01249,2026-03-30T04:00:00Z,Station-09,Blue Line,31,delay:late_record
metro-01250,2026-03-30T04:00:00Z,Station-10,Green Line,65,delay:late_record
metro-01251,2026-03-30T05:45:00Z,Station-01,Green Line,78,delay:late_record
metro-01252,2026-03-30T05:00:00Z,Station-02,Blue Line,58,delay:late_record
metro-01253,2026-03-30T05:00:00Z,Station-03,Red Line,48,delay:late_record
metro-01254,2026-03-30T05:30:00Z,Station-04,Red Line,47,delay:late_record
metro-01255,2026-03-30T05:00:00Z,Station-05,Blue Line,89,delay:late_record
metro-01256,2026-03-30T05:30:00Z,Station-06,Orange Line,75,delay:late_record
metro-01257,2026-03-30T05:45:00Z,Station-07,Blue Line,72,delay:late_record
metro-01258,2026-03-30T05:30:00Z,Station-08,Orange Line,30,delay:late_record
metro-01259,2026-03-30T05:45:00Z,Station-09,Red Line,57,delay:late_record
metro-01260,2026-03-30T05:00:00Z,Station-10,Green Line,76,delay:late_record
metro-01261,2026-03-30T06:30:00Z,Station-01,Blue Line,63,delay:late_record
metro-01262,2026-03-30T06:30:00Z,Station-02,Orange Line,79,delay:late_record
metro-01263,2026-03-30T06:15:00Z,Station-03,Red Line,39,delay:late_record
metro-01264,2026-03-30T06:15:00Z,Station-04,Green Line,36,delay:late_record
metro-01265,2026-03-30T06:15:00Z,Station-05,Green Line,53,delay:late_record
metro-01266,2026-03-30T06:15:00Z,Station-06,Orange Line,50,delay:late_record
metro-01267,2026-03-30T06:15:00Z,Station-07,Red Line,61,delay:late_record
metro-01268,2026-03-30T06:15:00Z,Station-08,Green Line,88,delay:late_record
metro-01269,2026-03-30T06:30:00Z,Station-09,Blue Line,63,delay:late_record
metro-01270,2026-03-30T06:45:00Z,Station-10,Blue Line,43,delay:late_record
metro-01271,2026-03-30T07:00:00Z,Station-01,Green Line,59,delay:late_record
metro-01272,2026-03-30T07:45:00Z,Station-02,Orange Line,94,delay:late_record
metro-01273,2026-03-30T07:45:00Z,Station-03,Red Line,34,delay:late_record
metro-01274,2026-03-30T07:30:00Z,Station-04,Blue Line,65,delay:late_record
metro-01275,2026-03-30T07:45:00Z,Station-05,Red Line,49,delay:late_record
metro-01276,2026-03-30T07:00:00Z,Station-06,Orange Line,86,delay:late_record
metro-01277,2026-03-30T07:30:00Z,Station-07,Red Line,89,delay:late_record
metro-01278,2026-03-30T07:30:00Z,Station-08,Blue Line,34,delay:late_record
metro-01279,2026-03-30T07:30:00Z,Station-09,Blue Line,70,delay:late_record
metro-01280,2026-03-30T07:00:00Z,Station-10,Blue Line,59,delay:late_record
metro-01281,2026-03-30T08:30:00Z,Station-01,Red Line,50,delay:late_record
metro-01282,2026-03-30T08:15:00Z,Station-02,Green Line,84,delay:late_record
metro-01283,2026-03-30T08:45:00Z,Station-03,Green Line,53,delay:late_record
metro-01284,2026-03-30T08:45:00Z,Station-04,Green Line,50,delay:late_record
metro-01285,2026-03-30T08:15:00Z,Station-05,Blue Line,47,delay:late_record
metro-01286,2026-03-30T08:15:00Z,Station-06,Blue Line,31,delay:late_record
metro-01287,2026-03-30T08:15:00Z,Station-07,Red Line,47,delay:late_record
metro-01288,2026-03-30T08:30:00Z,Station-08,Orange Line,43,delay:late_record
metro-01289,2026-03-30T08:15:00Z,Station-09,Blue Line,31,delay:late_record
metro-01290,2026-03-30T08:15:00Z,Station-10,Red Line,58,delay:late_record
metro-01291,2026-03-30T09:15:00Z,Station-01,Green Line,82,delay:late_record
metro-01292,2026-03-30T09:45:00Z,Station-02,Orange Line,38,delay:late_record
metro-01293,2026-03-30T09:00:00Z,Station-03,Orange Line,88,delay:late_record
metro-01294,2026-03-30T09:30:00Z,Station-04,Red Line,86,delay:late_record
metro-01295,2026-03-30T09:45:00Z,Station-05,Blue Line,91,delay:late_record
metro-01296,2026-03-30T09:30:00Z,Station-06,Green Line,61,delay:late_record
metro-01297,2026-03-30T09:00:00Z,Station-07,Blue Line,65,delay:late_record
metro-01298,2026-03-30T09:30:00Z,Station-08,Blue Line,37,delay:late_record
metro-01299,2026-03-30T09:00:00Z,Station-09,Blue Line,59,delay:late_record
metro-01300,2026-03-30T09:30:00Z,Station-10,Orange Line,51,delay:late_record
metro-01301,2026-03-30T10:15:00Z,Station-01,Red Line,57,delay:late_record
metro-01302,2026-03-30T10:30:00Z,Station-02,Blue Line,35,delay:late_record
metro-01303,2026-03-30T10:15:00Z,Station-03,Green Line,88,delay:late_record
metro-01304,2026-03-30T10:00:00Z,Station-04,Red Line,41,delay:late_record
metro-01305,2026-03-30T10:45:00Z,Station-05,Blue Line,50,delay:late_record
metro-01306,2026-03-30T10:15:00Z,Station-06,Green Line,36,delay:late_record
metro-01307,2026-03-30T10:30:00Z,Station-07,Red Line,86,delay:late_record
metro-01308,2026-03-30T10:45:00Z,Station-08,Green Line,89,delay:late_record
metro-01309,2026-03-30T10:00:00Z,Station-09,Orange Line,93,delay:late_record
metro-01310,2026-03-30T10:30:00Z,Station-10,Green Line,82,delay:late_record
metro-01311,2026-03-30T11:00:00Z,Station-01,Blue Line,63,delay:late_record
metro-01312,2026-03-30T11:00:00Z,Station-02,Orange Line,76,delay:late_record
metro-01313,2026-03-30T11:15:00Z,Station-03,Orange Line,49,delay:late_record
metro-01314,2026-03-30T11:45:00Z,Station-04,Blue Line,73,delay:late_record
metro-01315,2026-03-30T11:00:00Z,Station-05,Blue Line,49,delay:late_record
metro-01316,2026-03-30T11:30:00Z,Station-06,Red Line,73,delay:late_record
metro-01317,2026-03-30T11:45:00Z,Station-07,Orange Line,66,delay:late_record
metro-01318,2026-03-30T11:30:00Z,Station-08,Blue Line,61,delay:late_record
metro-01319,2026-03-30T11:45:00Z,Station-09,Blue Line,54,delay:late_record
metro-01320,2026-03-30T11:45:00Z,Station-10,Red Line,53,delay:late_record
metro-01321,2026-03-30T12:00:00Z,Station-01,Blue Line,40,delay:late_record
metro-01322,2026-03-30T12:00:00Z,Station-02,Red Line,45,delay:late_record
metro-01323,2026-03-30T12:45:00Z,Station-03,Red Line,60,delay:late_record
metro-01324,2026-03-30T12:30:00Z,Station-04,Orange Line,36,delay:late_record
metro-01325,2026-03-30T12:00:00Z,Station-05,Orange Line,36,delay:late_record
metro-01326,2026-03-30T12:45:00Z,Station-06,Green Line,34,delay:late_record
metro-01327,2026-03-30T12:15:00Z,Station-07,Blue Line,75,delay:late_record
metro-01328,2026-03-30T12:00:00Z,Station-08,Green Line,75,delay:late_record
metro-01329,2026-03-30T12:15:00Z,Station-09,Green Line,44,delay:late_record
metro-01330,2026-03-30T12:45:00Z,Station-10,Red Line,52,delay:late_record
metro-01331,2026-03-30T13:15:00Z,Station-01,Blue Line,93,delay:late_record
metro-01332,2026-03-30T13:45:00Z,Station-02,Green Line,61,delay:late_record
metro-01333,2026-03-30T13:15:00Z,Station-03,Orange Line,53,delay:late_record
metro-01334,2026-03-30T13:15:00Z,Station-04,Red Line,76,delay:late_record
metro-01335,2026-03-30T13:30:00Z,Station-05,Blue Line,48,delay:late_record
metro-01336,2026-03-30T13:00:00Z,Station-06,Orange Line,52,delay:late_record
metro-01337,2026-03-30T13:45:00Z,Station-07,Green Line,63,delay:late_record
metro-01338,2026-03-30T13:45:00Z,Station-08,Blue Line,54,delay:late_record
metro-01339,2026-03-30T13:00:00Z,Station-09,Blue Line,55,delay:late_record
metro-01340,2026-03-30T13:30:00Z,Station-10,Green Line,68,delay:late_record
metro-01341,2026-03-30T14:45:00Z,Station-01,Red Line,69,delay:late_record
metro-01342,2026-03-30T14:45:00Z,Station-02,Green Line,31,delay:late_record
metro-01343,2026-03-30T14:30:00Z,Station-03,Orange Line,32,delay:late_record
metro-01344,2026-03-30T14:15:00Z,Station-04,Red Line,77,delay:late_record
metro-01345,2026-03-30T14:45:00Z,Station-05,Green Line,39,delay:late_record
metro-01346,2026-03-30T14:30:00Z,Station-06,Blue Line,87,delay:late_record
metro-01347,2026-03-30T14:45:00Z,Station-07,Green Line,53,delay:late_record
metro-01348,2026-03-30T14:45:00Z,Station-08,Orange Line,56,delay:late_record
metro-01349,2026-03-30T14:15:00Z,Station-09,Green Line,83,delay:late_record
metro-01350,2026-03-30T14:15:00Z,Station-10,Green Line,53,delay:late_record
metro-01351,2026-03-30T15:45:00Z,Station-01,Orange Line,90,delay:late_record
metro-01352,2026-03-30T15:30:00Z,Station-02,Blue Line,50,delay:late_record
metro-01353,2026-03-30T15:30:00Z,Station-03,Blue Line,32,delay:late_record
metro-01354,2026-03-30T15:45:00Z,Station-04,Red Line,81,delay:late_record
metro-01355,2026-03-30T15:30:00Z,Station-05,Red Line,48,delay:late_record
metro-01356,2026-03-30T15:15:00Z,Station-06,Red Line,77,delay:late_record
metro-01357,2026-03-30T15:15:00Z,Station-07,Blue Line,66,delay:late_record
metro-01358,2026-03-30T15:00:00Z,Station-08,Red Line,71,delay:late_record
metro-01359,2026-03-30T15:45:00Z,Station-09,Blue Line,35,delay:late_record
metro-01360,2026-03-30T15:15:00Z,Station-10,Green Line,70,delay:late_record
metro-01361,2026-03-30T16:45:00Z,Station-01,Blue Line,85,delay:late_record
metro-01362,2026-03-30T16:15:00Z,Station-02,Orange Line,49,delay:late_record
metro-01363,2026-03-30T16:45:00Z,Station-03,Blue Line,67,delay:late_record
metro-01364,2026-03-30T16:15:00Z,Station-04,Red Line,85,delay:late_record
metro-01365,2026-03-30T16:45:00Z,Station-05,Red Line,72,delay:late_record
metro-01366,2026-03-30T16:30:00Z,Station-06,Red Line,73,delay:late_record
metro-01367,2026-03-30T16:00:00Z,Station-07,Blue Line,56,delay:late_record
metro-01368,2026-03-30T16:00:00Z,Station-08,Blue Line,35,delay:late_record
metro-01369,2026-03-30T16:00:00Z,Station-09,Green Line,58,delay:late_record
metro-01370,2026-03-30T16:15:00Z,Station-10,Red Line,40,delay:late_record
metro-01371,2026-03-30T17:15:00Z,Station-01,Blue Line,42,delay:late_record
metro-01372,2026-03-30T17:15:00Z,Station-02,Red Line,77,delay:late_record
metro-01373,2026-03-30T17:30:00Z,Station-03,Red Line,77,delay:late_record
metro-01374,2026-03-30T17:15:00Z,Station-04,Orange Line,83,delay:late_record
metro-01375,2026-03-30T17:45:00Z,Station-05,Orange Line,68,delay:late_record
metro-01376,2026-03-30T17:00:00Z,Station-06,Red Line,44,delay:late_record
metro-01377,2026-03-30T17:30:00Z,Station-07,Green Line,37,delay:late_record
